dataset_id,heldout_batch,method,model_seed,readout,macro_f1,balanced_accuracy,coverage,assigned_only_macro_f1,assigned_only_accuracy,n_fitting,n_reference,n_query,embedding_dimension,classes_json,confusion_matrix_json,artifact_path,artifact_sha256,total_wall_seconds,peak_rss_mb,reference_build_seconds,query_mapping_seconds,artifact_source_scope
pancreas,fluidigmc1,sclsc_refonly,44,official_sclsc_unweighted_10nn_training_subset,0.9097533888360737,0.8726061431675911,1.0,,,14169.0,15744,638,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann""]","[[20, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0], [0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 237, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 2, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 5, 19, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0], [0, 0, 3, 1, 0, 0, 10, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0], [0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_fluidigmc1/seed_44/embedding.npz,59ea10a38cffb9f3377694697c8bf66836088f9f9e1147183e035450146a9456,,,,,
pancreas,inDrop2,sclsc_refonly,40,official_sclsc_unweighted_10nn_training_subset,0.8486454021719404,0.8903618514327938,1.0,,,13192.0,14658,1724,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 79, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 675, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 369, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0], [34, 0, 0, 0, 0, 267, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop2/seed_40/embedding.npz,721edca02f338ac6fd3653db632bb80f82a04240fa81b54963d1b63b0b13c5b8,,,,,
pancreas,inDrop2,sclsc_refonly,41,official_sclsc_unweighted_10nn_training_subset,0.8506264902324706,0.9141460829008144,1.0,,,13192.0,14658,1724,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 78, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [0, 0, 673, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 369, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0], [33, 0, 0, 0, 0, 268, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop2/seed_41/embedding.npz,e217b7d94772611eefa5ca5f440c58a205328b6c5e43598f9a8b9697e2c79c4e,,,,,
pancreas,inDrop2,sclsc_refonly,42,official_sclsc_unweighted_10nn_training_subset,0.8353684167438332,0.8895530831502202,1.0,,,13192.0,14658,1724,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 79, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 670, 1, 0, 2, 0, 1, 2, 0, 0, 0, 0, 0], [0, 0, 0, 369, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0], [25, 0, 0, 0, 0, 276, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop2/seed_42/embedding.npz,db63f723c380ecf10c9871e478c325f8a715f36b052ecd41b387e2d1cf754b5c,,,,,
pancreas,inDrop2,sclsc_refonly,43,official_sclsc_unweighted_10nn_training_subset,0.8535026048849527,0.9157138526984163,1.0,,,13192.0,14658,1724,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 79, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 675, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 369, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0], [31, 0, 0, 0, 0, 270, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop2/seed_43/embedding.npz,d7e0078ebf44754518d58d59da21fb3665c6f7e56abd0178172b5934841d1a16,,,,,
pancreas,inDrop2,sclsc_refonly,44,official_sclsc_unweighted_10nn_training_subset,0.8426796388917879,0.8899676142104622,1.0,,,13192.0,14658,1724,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 78, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 674, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 369, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0], [35, 0, 0, 0, 0, 266, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop2/seed_44/embedding.npz,3b1e8f9cea75c7cb527c42bf45ab2d16752a9f0de2c05ec99d824b879bbb3aa4,,,,,
pancreas,inDrop3,sclsc_refonly,40,official_sclsc_unweighted_10nn_training_subset,0.8637163706006226,0.8713096661800359,1.0,,,11499.0,12777,3605,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[625, 3, 0, 0, 0, 211, 0, 0, 0, 0, 0, 4, 0, 0], [0, 95, 1, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0], [1, 0, 1127, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 3, 779, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 16, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 374, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 3, 4, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 49, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop3/seed_40/embedding.npz,ca7fb8bc049badf2f6f2b9e56b3a15d691578ed77d4337ec3d975e22acc862b7,,,,,
pancreas,inDrop3,sclsc_refonly,41,official_sclsc_unweighted_10nn_training_subset,0.8587989010748986,0.8678174674534959,1.0,,,11499.0,12777,3605,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[586, 3, 0, 0, 0, 250, 1, 0, 0, 0, 0, 3, 0, 0], [0, 93, 0, 1, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0], [1, 0, 1125, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 3, 780, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 17, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 2, 0, 373, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 5, 1, 3, 0, 0, 0, 27, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 49, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop3/seed_41/embedding.npz,ecd1e1c1a645bf077c87949a4e586f83c4b03d1af8a860326e47bfb58119b71a,,,,,
pancreas,inDrop3,sclsc_refonly,42,official_sclsc_unweighted_10nn_training_subset,0.7684428346123467,0.7618527926613746,1.0,,,11499.0,12777,3605,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[593, 3, 0, 0, 0, 243, 2, 0, 0, 0, 0, 2, 0, 0], [0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0], [1, 0, 1126, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 4, 779, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 2, 15, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 375, 0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0], [1, 0, 1, 5, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 49, 0, 0], [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop3/seed_42/embedding.npz,e9f488880c903953b8492d45b67107dbd0dddf8f5f4aefa463e8dfa0394beaf7,,,,,
pancreas,inDrop3,sclsc_refonly,43,official_sclsc_unweighted_10nn_training_subset,0.8205360149527581,0.8717133318287428,1.0,,,11499.0,12777,3605,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[669, 3, 0, 2, 0, 165, 0, 0, 0, 0, 0, 2, 2, 0], [0, 95, 0, 2, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0], [1, 0, 1126, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [3, 0, 3, 780, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 14, 146, 1, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 2, 0, 374, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 87, 0, 0, 0, 0, 3, 1, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 1, 4, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 4, 0, 0, 0, 1, 0, 0, 0, 0, 49, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop3/seed_43/embedding.npz,d5c60ea9dd0ce5b82b23dd9c97f890b73af2dab9574e5392349b965eb12773cd,,,,,
pancreas,inDrop3,sclsc_refonly,44,official_sclsc_unweighted_10nn_training_subset,0.8829960805653532,0.8911581126729757,1.0,,,11499.0,12777,3605,16.0,"[""acinar"", ""activated_stellate"", ""alpha"", ""beta"", ""delta"", ""ductal"", ""endothelial"", ""epsilon"", ""gamma"", ""macrophage"", ""mast"", ""quiescent_stellate"", ""schwann"", ""t_cell""]","[[728, 3, 0, 0, 0, 109, 1, 0, 0, 0, 0, 2, 0, 0], [0, 92, 0, 2, 0, 0, 1, 0, 0, 0, 0, 5, 0, 0], [1, 0, 1124, 4, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0], [2, 0, 1, 782, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 17, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 1, 2, 0, 373, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0], [0, 0, 1, 1, 0, 1, 0, 0, 33, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0], [0, 0, 3, 0, 0, 1, 1, 0, 0, 0, 0, 49, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_v1_1/sclsc_refonly/pancreas/heldout_inDrop3/seed_44/embedding.npz,9d4cded17b3bde5be7e44a86352eca4a615eda7b7c46bf680bf80b827ed15f53,,,,,
immune_cell_human,10X,scmap_cell,40,official_scmap_cell,0.4159232007605199,0.41454689541804535,0.2378111307914608,0.8522414910140509,0.8714229713837711,,22779,10727,,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells"", ""__unassigned__""]","[[1340, 288, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1759], [4, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97], [0, 0, 12, 0, 0, 0, 2, 0, 1, 1, 0, 0, 1530], [0, 0, 0, 51, 0, 0, 2, 0, 0, 0, 0, 0, 2884], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 350], [0, 0, 0, 0, 0, 3, 5, 0, 0, 0, 0, 0, 20], [0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0], [8, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 60], [0, 0, 0, 0, 0, 0, 0, 0, 302, 12, 0, 0, 442], [0, 0, 0, 2, 0, 0, 0, 0, 1, 27, 0, 0, 1026], [0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 13, 0, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 4], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/scmap_cell/immune_cell_human/heldout_10X/seed_40/predictions.csv,53be0168e2168de27f7297d739d5f4a31ecb6142f48f5a05a265b4ceb778963b,281.1567650209181,3474.3046875,52.325,200.233,audited_single_seed_screen_promoted_to_v1_1_supplement
immune_cell_human,Oetjen_A,scmap_cell,40,official_scmap_cell,0.5385053320630058,0.5108737874667684,0.405645784996133,0.8092288609831076,0.9208770257387988,,30920,2586,,"[""CD10+ B cells"", ""CD14+ Monocytes"", ""CD16+ Monocytes"", ""CD20+ B cells"", ""CD4+ T cells"", ""CD8+ T cells"", ""Erythrocytes"", ""Erythroid progenitors"", ""HSPCs"", ""Megakaryocyte progenitors"", ""Monocyte progenitors"", ""Monocyte-derived dendritic cells"", ""NK cells"", ""NKT cells"", ""Plasma cells"", ""Plasmacytoid dendritic cells"", ""__unassigned__""]","[[62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29], [0, 305, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 41], [0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43], [0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 574], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93], [0, 0, 0, 0, 0, 0, 134, 1, 0, 0, 0, 0, 0, 0, 0, 0, 51], [1, 0, 0, 0, 0, 0, 2, 83, 0, 0, 0, 0, 0, 0, 0, 0, 26], [0, 2, 0, 0, 0, 0, 0, 0, 53, 2, 17, 1, 0, 0, 0, 2, 150], [0, 0, 0, 0, 0, 0, 0, 2, 0, 36, 0, 0, 0, 0, 0, 0, 34], [0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 57, 1, 0, 0, 0, 0, 94], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 19], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 13], [0, 1, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 10, 12, 0, 0, 360], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 3], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 1], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/scmap_cell/immune_cell_human/heldout_Oetjen_A/seed_40/predictions.csv,d1297e0119bd14e5c2ca42809f19707519dd455cd9e7e81e975364eb620ccf48,130.09314402611926,4467.03515625,95.778,18.759,audited_single_seed_screen_promoted_to_v1_1_supplement
immune_cell_human,Villani,scmap_cell,40,official_scmap_cell,0.4449619195909641,0.5913433814187758,0.7377690802348337,0.6097876853272657,0.6816976127320955,,32484,1022,,"[""CD14+ Monocytes"", ""CD16+ Monocytes"", ""Monocyte-derived dendritic cells"", ""Plasmacytoid dendritic cells"", ""__unassigned__""]","[[140, 0, 0, 0, 5], [97, 5, 0, 0, 70], [51, 92, 198, 0, 193], [0, 0, 0, 171, 0], [0, 0, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/scmap_cell/immune_cell_human/heldout_Villani/seed_40/predictions.csv,6c22460b5baa240a5c5fc6b3c022b23f6edb0347f8e1f43f0fba1c31a64468a2,133.2069563199766,4256.1796875,104.865,5.932,audited_single_seed_screen_promoted_to_v1_1_supplement
lung_atlas,3,scmap_cell,40,official_scmap_cell,0.40309859353328586,0.4870961938698016,0.6147186147186147,0.6549614536335681,0.9436619718309859,,32010,462,,"[""B cell"", ""Ciliated"", ""Dendritic cell"", ""Endothelium"", ""Fibroblast"", ""Macrophage"", ""Mast cell"", ""Neutrophil_CD14_high"", ""Neutrophils_IL1R2"", ""Secretory"", ""T/NK cell"", ""Type 2"", ""__unassigned__""]","[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3], [0, 9, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0], [0, 0, 36, 0, 0, 6, 0, 0, 2, 0, 0, 0, 54], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 0, 0], [0, 0, 0, 1, 0, 1, 53, 0, 0, 0, 0, 0, 43], [0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 10], [0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 9], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 57], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 2], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]",/home/gzou/scib_reproduce/outputs/baseline_extension_rapid/scmap_cell/lung_atlas/heldout_3/seed_40/predictions.csv,6eb868376a88d95268a3341e69255e476457b03bdffe7596a91a1178cc9044f4,103.88327342364937,4193.0390625,79.029,2.482,audited_single_seed_screen_promoted_to_v1_1_supplement
